Item Purchased,Category,Season,Review Rating,Previous Purchases,Frequency Ranking,cluster
Coat,Outerwear,Spring,0.6800000000000002,16,0.8000000000000002,1
Belt,Accessories,Spring,0.040000000000000036,14,0.4,1
Sweater,Clothing,Spring,0.28000000000000025,4,0.6,1
Blouse,Clothing,Spring,0.040000000000000036,41,0.0,2
Skirt,Clothing,Spring,0.28000000000000025,4,0.8000000000000002,1
Jewelry,Accessories,Spring,0.6399999999999999,47,1.0,2
Handbag,Accessories,Spring,1.0,35,1.0,2
Pants,Clothing,Spring,0.8800000000000001,21,0.20000000000000007,0
Coat,Outerwear,Spring,0.40000000000000013,37,0.4,2
Shirt,Clothing,Spring,0.8399999999999999,28,1.0,0
Sunglasses,Accessories,Spring,0.6000000000000001,7,0.8000000000000002,1
Sweater,Clothing,Spring,0.6000000000000001,34,0.20000000000000007,0
Backpack,Accessories,Spring,0.6000000000000001,12,0.20000000000000007,1
Sunglasses,Accessories,Spring,0.20000000000000018,25,0.8000000000000002,0
Boots,Footwear,Spring,0.28000000000000025,1,0.4,1
T-shirt,Clothing,Spring,0.8800000000000001,19,0.6,0
Dress,Clothing,Spring,0.3600000000000001,30,0.8000000000000002,0
Jewelry,Accessories,Spring,0.72,24,0.6,0
Scarf,Accessories,Spring,0.32000000000000006,39,0.20000000000000007,2
Sunglasses,Accessories,Spring,0.20000000000000018,32,0.4,0
Blouse,Clothing,Spring,0.6000000000000001,19,0.6,0
Jeans,Clothing,Spring,0.2400000000000002,16,0.4,1
Handbag,Accessories,Spring,0.15999999999999992,37,1.0,2
Sandals,Footwear,Spring,0.72,18,0.0,0
Belt,Accessories,Spring,0.8399999999999999,45,0.6,2
Sweater,Clothing,Spring,0.6000000000000001,1,1.0,1
Skirt,Clothing,Spring,0.40000000000000013,39,1.0,2
Hoodie,Clothing,Spring,0.6399999999999999,41,0.4,2
Sweater,Clothing,Spring,0.4800000000000002,6,1.0,1
Jacket,Outerwear,Spring,0.32000000000000006,12,0.8000000000000002,1
Jacket,Outerwear,Spring,0.8399999999999999,22,0.6,0
Blouse,Clothing,Spring,0.20000000000000018,43,0.4,2
Backpack,Accessories,Spring,0.4800000000000002,21,0.8000000000000002,0
Skirt,Clothing,Spring,0.2400000000000002,34,1.0,0
Belt,Accessories,Spring,0.56,26,1.0,0
Sweater,Clothing,Spring,0.56,48,0.8000000000000002,2
T-shirt,Clothing,Spring,0.9600000000000002,46,1.0,2
Jacket,Outerwear,Spring,0.72,7,0.6,1
Shorts,Clothing,Spring,0.40000000000000013,24,1.0,0
Socks,Clothing,Spring,0.8,50,0.4,2
Shorts,Clothing,Spring,0.11999999999999988,29,0.4,0
T-shirt,Clothing,Spring,0.9600000000000002,31,1.0,0
Coat,Outerwear,Spring,0.56,45,0.0,2
Hat,Accessories,Spring,0.9600000000000002,50,0.4,2
Jewelry,Accessories,Spring,0.8,19,0.8000000000000002,0
Shorts,Clothing,Spring,0.08000000000000007,31,0.20000000000000007,0
Blouse,Clothing,Spring,0.15999999999999992,11,0.8000000000000002,1
Sweater,Clothing,Spring,0.52,49,0.20000000000000007,2
Shirt,Clothing,Spring,0.8800000000000001,9,0.20000000000000007,1
Scarf,Accessories,Spring,0.9600000000000002,8,0.20000000000000007,1
Sandals,Footwear,Spring,0.72,39,0.6,2
Gloves,Accessories,Spring,0.8800000000000001,44,0.8000000000000002,2
Blouse,Clothing,Spring,0.56,16,0.0,1
Blouse,Clothing,Spring,0.72,27,0.8000000000000002,0
T-shirt,Clothing,Spring,0.40000000000000013,46,0.8000000000000002,2
Backpack,Accessories,Spring,0.9600000000000002,39,0.8000000000000002,2
Gloves,Accessories,Spring,0.7600000000000002,46,0.8000000000000002,2
Skirt,Clothing,Spring,0.0,27,1.0,0
Sunglasses,Accessories,Spring,0.3600000000000001,5,1.0,1
Sandals,Footwear,Spring,1.0,21,0.6,0
T-shirt,Clothing,Spring,0.6800000000000002,46,0.6,2
Backpack,Accessories,Spring,0.8399999999999999,24,0.8000000000000002,0
Sweater,Clothing,Spring,0.72,12,0.6,1
Jewelry,Accessories,Spring,0.9600000000000002,32,0.8000000000000002,0
Blouse,Clothing,Spring,0.11999999999999988,40,0.0,2
Backpack,Accessories,Spring,0.20000000000000018,6,0.20000000000000007,1
Pants,Clothing,Spring,0.40000000000000013,26,1.0,0
Jewelry,Accessories,Spring,0.08000000000000007,6,0.0,1
Hoodie,Clothing,Spring,1.0,47,0.0,2
Blouse,Clothing,Spring,0.9199999999999999,45,0.8000000000000002,2
Jeans,Clothing,Spring,0.52,39,0.8000000000000002,2
Skirt,Clothing,Spring,0.9199999999999999,3,0.8000000000000002,1
Gloves,Accessories,Spring,0.8,26,0.8000000000000002,0
Shorts,Clothing,Spring,0.56,11,1.0,1
Shirt,Clothing,Spring,0.6800000000000002,25,1.0,0
Belt,Accessories,Spring,0.15999999999999992,4,0.8000000000000002,1
Hat,Accessories,Spring,0.3600000000000001,1,0.6,1
Handbag,Accessories,Spring,0.28000000000000025,43,0.8000000000000002,2
Sunglasses,Accessories,Spring,0.52,1,0.4,1
Jeans,Clothing,Spring,0.11999999999999988,38,0.8000000000000002,2
Gloves,Accessories,Spring,0.56,6,0.8000000000000002,1
Jewelry,Accessories,Spring,0.6000000000000001,39,0.8000000000000002,2
Backpack,Accessories,Spring,0.3600000000000001,15,0.20000000000000007,1
Blouse,Clothing,Spring,1.0,17,1.0,1
Boots,Footwear,Spring,0.20000000000000018,29,0.4,0
Sneakers,Footwear,Spring,0.2400000000000002,32,0.4,0
Skirt,Clothing,Spring,0.0,27,0.0,0
Sandals,Footwear,Spring,0.4800000000000002,4,0.6,1
Scarf,Accessories,Spring,0.8399999999999999,40,0.4,2
Socks,Clothing,Spring,0.6000000000000001,2,0.6,1
Shorts,Clothing,Spring,0.15999999999999992,27,0.6,0
Blouse,Clothing,Spring,0.7600000000000002,35,0.8000000000000002,2
T-shirt,Clothing,Spring,0.2400000000000002,31,0.8000000000000002,0
Jewelry,Accessories,Spring,0.15999999999999992,42,0.4,2
Shoes,Footwear,Spring,0.6000000000000001,35,0.6,2
Jeans,Clothing,Spring,0.20000000000000018,17,0.8000000000000002,1
T-shirt,Clothing,Spring,0.52,14,0.6,1
Sunglasses,Accessories,Spring,0.8,16,0.8000000000000002,1
Sweater,Clothing,Spring,0.15999999999999992,14,0.20000000000000007,1
Backpack,Accessories,Spring,0.7600000000000002,29,0.6,0
Socks,Clothing,Spring,0.6800000000000002,5,0.0,1
Shorts,Clothing,Spring,0.4800000000000002,50,1.0,2
Sneakers,Footwear,Spring,0.15999999999999992,6,0.8000000000000002,1
Jewelry,Accessories,Spring,0.2400000000000002,14,0.6,1
Dress,Clothing,Spring,0.28000000000000025,40,1.0,2
Coat,Outerwear,Spring,0.72,48,0.8000000000000002,2
Sandals,Footwear,Spring,0.6000000000000001,49,0.20000000000000007,2
Jacket,Outerwear,Spring,0.44000000000000017,41,0.0,2
Dress,Clothing,Spring,0.6800000000000002,4,0.20000000000000007,1
Socks,Clothing,Spring,0.3600000000000001,19,0.20000000000000007,0
Sweater,Clothing,Spring,0.7600000000000002,36,0.8000000000000002,2
Hat,Accessories,Spring,0.8,23,0.6,0
Shoes,Footwear,Spring,0.11999999999999988,47,1.0,2
Gloves,Accessories,Spring,0.8,38,0.8000000000000002,2
Socks,Clothing,Spring,0.56,36,0.0,2
Sunglasses,Accessories,Spring,0.040000000000000036,15,0.20000000000000007,1
Dress,Clothing,Spring,0.08000000000000007,29,0.0,0
Jewelry,Accessories,Spring,0.40000000000000013,36,0.8000000000000002,2
Coat,Outerwear,Spring,0.4800000000000002,22,0.8000000000000002,0
Boots,Footwear,Spring,0.8,40,1.0,2
Shirt,Clothing,Spring,0.040000000000000036,12,1.0,1
Scarf,Accessories,Spring,0.3600000000000001,33,0.0,0
Gloves,Accessories,Spring,0.8399999999999999,9,0.8000000000000002,1
Shoes,Footwear,Spring,0.8,44,0.6,2
Jacket,Outerwear,Spring,0.40000000000000013,50,0.8000000000000002,2
Handbag,Accessories,Spring,0.6399999999999999,32,0.4,0
Backpack,Accessories,Spring,0.15999999999999992,1,0.20000000000000007,1
Dress,Clothing,Spring,0.32000000000000006,48,0.8000000000000002,2
Shorts,Clothing,Spring,0.8800000000000001,2,0.6,1
Shoes,Footwear,Spring,0.28000000000000025,16,0.0,1
Blouse,Clothing,Spring,0.7600000000000002,20,0.20000000000000007,0
Belt,Accessories,Spring,0.8399999999999999,33,0.20000000000000007,0
Shirt,Clothing,Spring,1.0,8,0.6,1
Dress,Clothing,Spring,0.9199999999999999,31,1.0,0
Pants,Clothing,Spring,0.9600000000000002,10,0.20000000000000007,1
Sandals,Footwear,Spring,0.040000000000000036,25,0.8000000000000002,0
Belt,Accessories,Spring,0.9199999999999999,18,0.20000000000000007,0
Shirt,Clothing,Spring,0.9199999999999999,28,0.20000000000000007,0
Sneakers,Footwear,Spring,0.52,33,0.8000000000000002,0
Shoes,Footwear,Spring,0.6000000000000001,14,0.8000000000000002,1
Socks,Clothing,Spring,0.8,44,0.20000000000000007,2
Skirt,Clothing,Spring,0.52,5,0.8000000000000002,1
Gloves,Accessories,Spring,0.72,29,1.0,0
Hoodie,Clothing,Spring,0.040000000000000036,22,0.6,0
Coat,Outerwear,Spring,0.8399999999999999,42,0.4,2
Jeans,Clothing,Spring,0.32000000000000006,24,0.20000000000000007,0
Backpack,Accessories,Spring,0.7600000000000002,12,0.8000000000000002,1
Gloves,Accessories,Spring,0.52,37,1.0,2
Sweater,Clothing,Spring,0.08000000000000007,15,0.6,1
Blouse,Clothing,Spring,0.40000000000000013,7,1.0,1
Jacket,Outerwear,Spring,0.6000000000000001,44,0.6,2
Dress,Clothing,Spring,0.8,38,0.8000000000000002,2
Sneakers,Footwear,Spring,0.15999999999999992,35,0.4,2
Socks,Clothing,Spring,0.0,35,0.4,2
Coat,Outerwear,Spring,1.0,13,0.4,1
T-shirt,Clothing,Spring,0.52,31,0.6,0
Hat,Accessories,Spring,0.15999999999999992,45,0.4,2
Handbag,Accessories,Spring,0.15999999999999992,10,0.0,1
Sunglasses,Accessories,Spring,0.9199999999999999,31,0.8000000000000002,0
Gloves,Accessories,Spring,0.8399999999999999,15,0.6,1
Sneakers,Footwear,Spring,0.9199999999999999,10,0.0,1
Hoodie,Clothing,Spring,0.2400000000000002,30,0.20000000000000007,0
Shoes,Footwear,Spring,0.4800000000000002,9,0.0,1
Coat,Outerwear,Spring,0.8,21,0.8000000000000002,0
Hat,Accessories,Spring,0.9199999999999999,42,0.20000000000000007,2
Scarf,Accessories,Spring,0.72,10,0.8000000000000002,1
Shirt,Clothing,Spring,0.52,1,0.0,1
Shirt,Clothing,Spring,0.3600000000000001,24,0.4,0
Shoes,Footwear,Spring,0.9600000000000002,16,0.0,1
Sweater,Clothing,Spring,0.52,38,0.4,2
Scarf,Accessories,Spring,0.32000000000000006,44,0.0,2
Scarf,Accessories,Spring,0.72,30,0.0,0
Shoes,Footwear,Spring,0.56,38,1.0,2
Boots,Footwear,Spring,0.2400000000000002,9,0.8000000000000002,1
Hoodie,Clothing,Spring,0.9600000000000002,21,0.0,0
Gloves,Accessories,Spring,0.6399999999999999,5,1.0,1
Hat,Accessories,Spring,0.6000000000000001,22,0.6,0
Sweater,Clothing,Spring,0.56,44,1.0,2
Backpack,Accessories,Spring,0.9600000000000002,25,0.20000000000000007,0
Coat,Outerwear,Spring,0.2400000000000002,17,0.0,1
Jeans,Clothing,Spring,0.040000000000000036,36,0.20000000000000007,2
Shirt,Clothing,Spring,0.4800000000000002,20,1.0,0
Dress,Clothing,Spring,0.28000000000000025,31,0.6,0
Jewelry,Accessories,Spring,0.20000000000000018,47,0.0,2
Sneakers,Footwear,Spring,0.8399999999999999,2,0.0,1
Jacket,Outerwear,Spring,0.32000000000000006,45,0.4,2
T-shirt,Clothing,Spring,0.7600000000000002,34,0.20000000000000007,0
T-shirt,Clothing,Spring,0.3600000000000001,16,0.8000000000000002,1
Gloves,Accessories,Spring,1.0,40,0.6,2
Socks,Clothing,Spring,0.8800000000000001,47,0.20000000000000007,2
Backpack,Accessories,Spring,0.3600000000000001,24,0.8000000000000002,0
Shirt,Clothing,Spring,0.15999999999999992,7,0.6,1
Sweater,Clothing,Spring,0.8399999999999999,13,0.20000000000000007,1
Belt,Accessories,Spring,0.3600000000000001,25,0.0,0
Pants,Clothing,Spring,0.72,31,0.8000000000000002,0
Sandals,Footwear,Spring,0.7600000000000002,20,1.0,0
Shorts,Clothing,Spring,0.44000000000000017,28,0.20000000000000007,0
Sandals,Footwear,Spring,0.72,1,0.20000000000000007,1
Gloves,Accessories,Spring,0.52,29,1.0,0
Blouse,Clothing,Spring,0.8399999999999999,37,0.20000000000000007,2
Jeans,Clothing,Spring,0.7600000000000002,6,0.8000000000000002,1
Boots,Footwear,Spring,0.20000000000000018,16,0.8000000000000002,1
Blouse,Clothing,Spring,0.6000000000000001,5,0.0,1
Handbag,Accessories,Spring,0.0,15,0.6,1
Backpack,Accessories,Spring,0.2400000000000002,34,0.0,0
Skirt,Clothing,Spring,0.6399999999999999,17,0.0,1
Dress,Clothing,Spring,0.7600000000000002,19,0.20000000000000007,0
Sneakers,Footwear,Spring,0.2400000000000002,5,0.8000000000000002,1
Socks,Clothing,Spring,0.7600000000000002,9,0.4,1
Hat,Accessories,Spring,0.9199999999999999,45,0.8000000000000002,2
Shorts,Clothing,Spring,0.8399999999999999,36,0.4,2
Shirt,Clothing,Spring,0.15999999999999992,10,0.20000000000000007,1
Jacket,Outerwear,Spring,0.9600000000000002,21,0.4,0
Handbag,Accessories,Spring,0.3600000000000001,21,0.20000000000000007,0
Coat,Outerwear,Spring,0.4800000000000002,23,0.4,0
Shorts,Clothing,Spring,0.3600000000000001,30,0.8000000000000002,0
Gloves,Accessories,Spring,0.8800000000000001,48,0.6,2
Skirt,Clothing,Spring,0.44000000000000017,28,1.0,0
Belt,Accessories,Spring,0.9600000000000002,45,0.0,2
Scarf,Accessories,Spring,0.08000000000000007,13,0.0,1
Scarf,Accessories,Spring,0.08000000000000007,30,0.8000000000000002,0
Pants,Clothing,Spring,0.0,39,0.4,2
Shoes,Footwear,Spring,0.56,10,0.20000000000000007,1
Belt,Accessories,Spring,0.28000000000000025,13,0.20000000000000007,1
Shorts,Clothing,Spring,0.56,17,0.8000000000000002,1
Boots,Footwear,Spring,0.08000000000000007,17,0.8000000000000002,1
Hoodie,Clothing,Spring,0.08000000000000007,22,0.4,0
Shorts,Clothing,Spring,0.8800000000000001,27,0.8000000000000002,0
Sunglasses,Accessories,Spring,0.72,24,0.8000000000000002,0
Dress,Clothing,Spring,0.9199999999999999,10,0.8000000000000002,1
Sneakers,Footwear,Spring,0.6000000000000001,12,0.8000000000000002,1
Jacket,Outerwear,Spring,0.32000000000000006,40,0.4,2
Shirt,Clothing,Spring,0.20000000000000018,35,0.6,2
Dress,Clothing,Spring,0.08000000000000007,8,0.20000000000000007,1
Sweater,Clothing,Spring,0.3600000000000001,6,1.0,1
Hoodie,Clothing,Spring,0.4800000000000002,32,0.8000000000000002,0
Shoes,Footwear,Spring,0.8800000000000001,46,0.8000000000000002,2
Shoes,Footwear,Spring,0.2400000000000002,38,0.0,2
Jeans,Clothing,Spring,0.2400000000000002,25,0.4,0
Jacket,Outerwear,Spring,0.6800000000000002,36,0.8000000000000002,2
Sandals,Footwear,Spring,0.44000000000000017,46,0.20000000000000007,2
Shorts,Clothing,Spring,0.9199999999999999,29,0.20000000000000007,0
Backpack,Accessories,Spring,0.9600000000000002,15,0.20000000000000007,1
Skirt,Clothing,Spring,0.6800000000000002,20,0.4,0
Hoodie,Clothing,Spring,0.15999999999999992,34,0.8000000000000002,0
Pants,Clothing,Spring,0.4800000000000002,2,0.20000000000000007,1
Shirt,Clothing,Spring,0.6800000000000002,35,0.20000000000000007,2
Gloves,Accessories,Spring,0.15999999999999992,37,0.6,2
Pants,Clothing,Spring,0.32000000000000006,4,0.0,1
Scarf,Accessories,Spring,0.6000000000000001,24,0.8000000000000002,0
Pants,Clothing,Spring,0.56,14,0.8000000000000002,1
Pants,Clothing,Spring,0.9600000000000002,44,0.20000000000000007,2
Belt,Accessories,Spring,0.11999999999999988,31,1.0,0
Boots,Footwear,Spring,0.15999999999999992,13,0.20000000000000007,1
Backpack,Accessories,Spring,0.44000000000000017,3,0.8000000000000002,1
Shorts,Clothing,Spring,0.52,6,0.0,1
Belt,Accessories,Spring,0.3600000000000001,34,0.8000000000000002,0
Shorts,Clothing,Spring,0.52,7,0.4,1
Handbag,Accessories,Spring,0.15999999999999992,18,0.0,0
Sneakers,Footwear,Spring,0.6800000000000002,18,0.0,0
Sunglasses,Accessories,Spring,0.9600000000000002,34,0.0,0
Coat,Outerwear,Spring,0.8800000000000001,12,0.6,1
Dress,Clothing,Spring,0.3600000000000001,35,1.0,2
Jacket,Outerwear,Spring,1.0,1,0.8000000000000002,1
Shoes,Footwear,Spring,0.2400000000000002,48,0.4,2
Sunglasses,Accessories,Spring,0.6000000000000001,50,0.6,2
Shoes,Footwear,Spring,0.08000000000000007,21,1.0,0
Scarf,Accessories,Spring,0.11999999999999988,45,0.4,2
Sandals,Footwear,Spring,0.9600000000000002,17,0.8000000000000002,1
Hat,Accessories,Spring,0.11999999999999988,22,0.8000000000000002,0
Sneakers,Footwear,Spring,0.0,11,0.8000000000000002,1
Skirt,Clothing,Spring,0.20000000000000018,2,0.8000000000000002,1
Hoodie,Clothing,Spring,0.9199999999999999,45,0.20000000000000007,2
Jewelry,Accessories,Spring,0.7600000000000002,35,0.0,2
Shoes,Footwear,Spring,0.56,47,0.20000000000000007,2
Jacket,Outerwear,Spring,0.20000000000000018,16,0.20000000000000007,1
Jacket,Outerwear,Spring,0.3600000000000001,15,0.20000000000000007,1
Sandals,Footwear,Spring,0.08000000000000007,26,0.0,0
Gloves,Accessories,Spring,0.44000000000000017,48,0.4,2
Sweater,Clothing,Spring,0.040000000000000036,2,1.0,1
Dress,Clothing,Spring,0.8,31,0.6,0
Blouse,Clothing,Spring,0.52,28,0.8000000000000002,0
Backpack,Accessories,Spring,0.40000000000000013,10,0.0,1
Pants,Clothing,Spring,0.8399999999999999,45,0.4,2
Belt,Accessories,Spring,0.28000000000000025,24,0.8000000000000002,0
Sandals,Footwear,Spring,0.8399999999999999,33,1.0,0
Gloves,Accessories,Spring,0.52,30,0.20000000000000007,0
Skirt,Clothing,Spring,0.8,26,0.4,0
Handbag,Accessories,Spring,0.52,41,0.0,2
Boots,Footwear,Spring,0.6399999999999999,4,0.8000000000000002,1
Socks,Clothing,Spring,0.8,24,0.20000000000000007,0
Boots,Footwear,Spring,0.2400000000000002,27,0.8000000000000002,0
T-shirt,Clothing,Spring,0.56,9,0.0,1
Hoodie,Clothing,Spring,0.11999999999999988,48,0.0,2
Blouse,Clothing,Spring,0.08000000000000007,50,0.20000000000000007,2
Hoodie,Clothing,Spring,0.7600000000000002,10,0.8000000000000002,1
Skirt,Clothing,Spring,0.56,45,0.0,2
Skirt,Clothing,Spring,0.40000000000000013,45,1.0,2
Shirt,Clothing,Spring,0.20000000000000018,19,0.6,0
Skirt,Clothing,Spring,0.15999999999999992,13,0.0,1
T-shirt,Clothing,Spring,0.40000000000000013,41,0.20000000000000007,2
Coat,Outerwear,Spring,0.6399999999999999,27,0.8000000000000002,0
Sweater,Clothing,Spring,0.20000000000000018,36,0.20000000000000007,2
Belt,Accessories,Spring,0.20000000000000018,30,1.0,0
Dress,Clothing,Spring,0.52,35,0.6,2
Shirt,Clothing,Spring,0.15999999999999992,49,1.0,2
Sweater,Clothing,Spring,0.040000000000000036,8,0.6,1
Hoodie,Clothing,Spring,0.3600000000000001,5,0.8000000000000002,1
Socks,Clothing,Spring,0.28000000000000025,10,1.0,1
Hat,Accessories,Spring,0.6800000000000002,29,1.0,0
Hoodie,Clothing,Spring,1.0,25,0.4,0
Dress,Clothing,Spring,0.28000000000000025,47,0.6,2
Belt,Accessories,Spring,0.2400000000000002,44,0.0,2
Jewelry,Accessories,Spring,0.40000000000000013,41,0.20000000000000007,2
Boots,Footwear,Spring,0.6800000000000002,22,0.8000000000000002,0
Boots,Footwear,Spring,0.8399999999999999,19,0.8000000000000002,0
Scarf,Accessories,Spring,0.40000000000000013,24,0.0,0
Sandals,Footwear,Spring,0.6000000000000001,43,0.6,2
Coat,Outerwear,Spring,0.56,7,0.20000000000000007,1
Sunglasses,Accessories,Spring,0.9600000000000002,3,0.8000000000000002,1
Shirt,Clothing,Spring,0.6800000000000002,12,0.4,1
Sweater,Clothing,Spring,0.11999999999999988,43,0.0,2
Jewelry,Accessories,Spring,0.44000000000000017,17,1.0,1
T-shirt,Clothing,Spring,0.6000000000000001,14,0.6,1
Backpack,Accessories,Spring,0.56,3,0.4,1
Sneakers,Footwear,Spring,0.8399999999999999,11,1.0,1
Skirt,Clothing,Spring,0.44000000000000017,46,1.0,2
Handbag,Accessories,Spring,0.72,15,1.0,1
Skirt,Clothing,Spring,0.4800000000000002,27,0.6,0
Shirt,Clothing,Spring,0.3600000000000001,37,0.6,2
Pants,Clothing,Spring,0.11999999999999988,29,0.4,0
Jewelry,Accessories,Spring,0.7600000000000002,50,0.20000000000000007,2
Jewelry,Accessories,Spring,0.52,15,0.20000000000000007,1
Belt,Accessories,Spring,0.9600000000000002,5,0.6,1
Coat,Outerwear,Spring,0.44000000000000017,47,1.0,2
Boots,Footwear,Spring,0.44000000000000017,28,1.0,0
Shorts,Clothing,Spring,0.56,49,0.8000000000000002,2
Gloves,Accessories,Spring,0.72,36,0.8000000000000002,2
Socks,Clothing,Spring,1.0,31,0.6,0
Socks,Clothing,Spring,0.56,25,1.0,0
Jacket,Outerwear,Spring,0.6800000000000002,18,0.8000000000000002,0
Jewelry,Accessories,Spring,0.15999999999999992,6,0.0,1
Sweater,Clothing,Spring,0.08000000000000007,14,0.0,1
Shorts,Clothing,Spring,0.40000000000000013,5,1.0,1
T-shirt,Clothing,Spring,0.8,38,0.0,2
Scarf,Accessories,Spring,0.11999999999999988,27,0.8000000000000002,0
Blouse,Clothing,Spring,0.6000000000000001,47,0.0,2
Sneakers,Footwear,Spring,0.040000000000000036,23,1.0,0
Sweater,Clothing,Spring,0.040000000000000036,9,1.0,1
Boots,Footwear,Spring,0.40000000000000013,25,0.4,0
Handbag,Accessories,Spring,0.8,18,0.8000000000000002,0
Hoodie,Clothing,Spring,0.72,7,0.8000000000000002,1
Blouse,Clothing,Spring,0.28000000000000025,31,0.8000000000000002,0
Shoes,Footwear,Spring,0.28000000000000025,25,0.0,0
Coat,Outerwear,Spring,0.44000000000000017,28,0.0,0
Shoes,Footwear,Spring,0.8,7,0.8000000000000002,1
Gloves,Accessories,Spring,0.52,15,0.8000000000000002,1
Backpack,Accessories,Spring,0.3600000000000001,26,1.0,0
Sweater,Clothing,Spring,0.28000000000000025,42,0.4,2
Belt,Accessories,Spring,0.40000000000000013,2,1.0,1
Jeans,Clothing,Spring,0.8399999999999999,17,0.4,1
Sweater,Clothing,Spring,0.3600000000000001,6,0.6,1
Jewelry,Accessories,Spring,0.2400000000000002,46,0.4,2
Sweater,Clothing,Spring,0.20000000000000018,33,0.8000000000000002,0
Belt,Accessories,Spring,0.0,24,0.8000000000000002,0
Hoodie,Clothing,Spring,0.6399999999999999,5,0.8000000000000002,1
T-shirt,Clothing,Spring,0.6000000000000001,20,0.20000000000000007,0
Scarf,Accessories,Spring,0.28000000000000025,43,0.6,2
Shirt,Clothing,Spring,0.2400000000000002,29,0.6,0
Dress,Clothing,Spring,0.32000000000000006,35,0.4,2
Belt,Accessories,Spring,0.9600000000000002,25,0.4,0
Handbag,Accessories,Spring,0.8800000000000001,45,0.8000000000000002,2
Coat,Outerwear,Spring,0.4800000000000002,1,1.0,1
Coat,Outerwear,Spring,0.6000000000000001,3,0.4,1
T-shirt,Clothing,Spring,0.6399999999999999,29,0.8000000000000002,0
Boots,Footwear,Spring,0.7600000000000002,47,1.0,2
Shoes,Footwear,Spring,0.8800000000000001,48,0.8000000000000002,2
Coat,Outerwear,Spring,0.08000000000000007,14,0.6,1
Boots,Footwear,Spring,0.040000000000000036,12,0.4,1
Handbag,Accessories,Spring,0.8399999999999999,16,0.8000000000000002,1
Blouse,Clothing,Spring,0.040000000000000036,7,0.8000000000000002,1
Jacket,Outerwear,Spring,0.20000000000000018,38,0.0,2
Jeans,Clothing,Spring,0.15999999999999992,14,0.8000000000000002,1
Sunglasses,Accessories,Spring,0.7600000000000002,10,0.8000000000000002,1
Jewelry,Accessories,Spring,0.2400000000000002,26,0.8000000000000002,0
Sandals,Footwear,Spring,0.8399999999999999,39,0.6,2
Sandals,Footwear,Spring,0.08000000000000007,28,0.20000000000000007,0
Shorts,Clothing,Spring,0.72,12,0.8000000000000002,1
Sweater,Clothing,Spring,0.6800000000000002,30,0.4,0
Sunglasses,Accessories,Spring,0.9600000000000002,36,0.4,2
Sweater,Clothing,Spring,0.28000000000000025,29,0.0,0
Socks,Clothing,Spring,0.9199999999999999,32,0.6,0
Coat,Outerwear,Spring,0.6399999999999999,14,0.20000000000000007,1
Skirt,Clothing,Spring,0.2400000000000002,6,0.20000000000000007,1
Shirt,Clothing,Spring,0.56,36,0.8000000000000002,2
Sneakers,Footwear,Spring,0.32000000000000006,38,0.8000000000000002,2
Jewelry,Accessories,Spring,0.8399999999999999,27,0.20000000000000007,0
T-shirt,Clothing,Spring,0.6000000000000001,19,0.6,0
Coat,Outerwear,Spring,0.15999999999999992,15,1.0,1
Sandals,Footwear,Spring,0.08000000000000007,48,0.8000000000000002,2
Shoes,Footwear,Spring,0.72,11,0.8000000000000002,1
T-shirt,Clothing,Spring,0.08000000000000007,21,0.0,0
Socks,Clothing,Spring,0.7600000000000002,30,1.0,0
Sweater,Clothing,Spring,0.56,14,0.8000000000000002,1
Skirt,Clothing,Spring,0.9600000000000002,3,0.6,1
Jacket,Outerwear,Spring,0.15999999999999992,10,0.0,1
Scarf,Accessories,Spring,0.8,20,0.20000000000000007,0
Skirt,Clothing,Spring,0.72,38,1.0,2
Handbag,Accessories,Spring,0.9600000000000002,19,0.8000000000000002,0
Coat,Outerwear,Spring,0.2400000000000002,2,0.6,1
Handbag,Accessories,Spring,0.9600000000000002,18,0.8000000000000002,0
Coat,Outerwear,Spring,0.40000000000000013,47,0.8000000000000002,2
Sweater,Clothing,Spring,0.8,15,0.8000000000000002,1
Blouse,Clothing,Spring,0.6800000000000002,47,0.4,2
Shorts,Clothing,Spring,0.6000000000000001,18,0.6,0
Hat,Accessories,Spring,0.6000000000000001,40,0.8000000000000002,2
Socks,Clothing,Spring,0.32000000000000006,8,0.4,1
Shorts,Clothing,Spring,0.6399999999999999,2,0.4,1
Sandals,Footwear,Spring,0.28000000000000025,11,0.8000000000000002,1
Sneakers,Footwear,Spring,0.28000000000000025,41,0.4,2
Jeans,Clothing,Spring,0.6800000000000002,3,0.6,1
Jacket,Outerwear,Spring,0.52,45,1.0,2
Shirt,Clothing,Spring,0.6800000000000002,18,0.8000000000000002,0
Blouse,Clothing,Spring,0.040000000000000036,3,0.8000000000000002,1
Jacket,Outerwear,Spring,0.32000000000000006,47,0.0,2
Shoes,Footwear,Spring,0.6399999999999999,47,0.8000000000000002,2
Gloves,Accessories,Spring,0.44000000000000017,47,0.4,2
Sandals,Footwear,Spring,0.9199999999999999,29,0.0,0
Sandals,Footwear,Spring,0.40000000000000013,12,0.0,1
Blouse,Clothing,Spring,0.4800000000000002,41,0.20000000000000007,2
Sweater,Clothing,Spring,0.11999999999999988,2,1.0,1
Pants,Clothing,Spring,0.3600000000000001,2,0.8000000000000002,1
Sweater,Clothing,Spring,0.8,21,1.0,0
Sandals,Footwear,Spring,0.6800000000000002,9,0.20000000000000007,1
