Item Purchased,Category,Season,Review Rating,Previous Purchases,Frequency Ranking,cluster
Shorts,Clothing,Winter,0.11999999999999988,40,0.8000000000000002,2
Shoes,Footwear,Winter,0.32000000000000006,21,1.0,0
Shorts,Clothing,Winter,0.52,12,0.8000000000000002,1
Belt,Accessories,Winter,0.040000000000000036,36,0.0,2
Dress,Clothing,Winter,0.44000000000000017,31,0.20000000000000007,0
Jewelry,Accessories,Winter,0.6800000000000002,23,1.0,0
Pants,Clothing,Winter,0.44000000000000017,20,0.6,0
Skirt,Clothing,Winter,0.32000000000000006,3,1.0,1
Sunglasses,Accessories,Winter,0.20000000000000018,23,1.0,0
Skirt,Clothing,Winter,0.44000000000000017,27,1.0,0
Coat,Outerwear,Winter,0.15999999999999992,41,0.4,2
Skirt,Clothing,Winter,0.56,41,0.20000000000000007,2
Sweater,Clothing,Winter,0.28000000000000025,34,0.20000000000000007,0
Boots,Footwear,Winter,0.32000000000000006,14,0.4,1
Hat,Accessories,Winter,0.72,17,0.8000000000000002,1
Jewelry,Accessories,Winter,0.56,28,0.20000000000000007,0
Sweater,Clothing,Winter,0.72,27,0.8000000000000002,0
Socks,Clothing,Winter,0.72,45,0.6,2
Sneakers,Footwear,Winter,0.8800000000000001,4,0.8000000000000002,1
Belt,Accessories,Winter,0.9600000000000002,8,0.8000000000000002,1
Scarf,Accessories,Winter,0.72,41,1.0,2
Handbag,Accessories,Winter,0.32000000000000006,30,0.6,0
Jeans,Clothing,Winter,0.6000000000000001,38,0.20000000000000007,2
Dress,Clothing,Winter,0.4800000000000002,1,1.0,1
Coat,Outerwear,Winter,0.08000000000000007,30,1.0,0
Shorts,Clothing,Winter,0.040000000000000036,31,0.8000000000000002,0
Sweater,Clothing,Winter,0.7600000000000002,39,1.0,2
Shoes,Footwear,Winter,0.8,48,0.0,2
Pants,Clothing,Winter,0.52,31,0.6,0
Boots,Footwear,Winter,0.9600000000000002,41,1.0,2
T-shirt,Clothing,Winter,0.6800000000000002,44,0.20000000000000007,2
Sunglasses,Accessories,Winter,0.9199999999999999,7,0.20000000000000007,1
Hat,Accessories,Winter,0.9199999999999999,8,0.6,1
Shirt,Clothing,Winter,0.4800000000000002,32,0.20000000000000007,0
Sandals,Footwear,Winter,0.040000000000000036,46,0.0,2
Socks,Clothing,Winter,0.20000000000000018,7,0.0,1
Sandals,Footwear,Winter,0.11999999999999988,39,0.4,2
Jeans,Clothing,Winter,0.08000000000000007,34,0.0,0
Skirt,Clothing,Winter,0.8,35,0.6,2
Gloves,Accessories,Winter,0.11999999999999988,50,1.0,2
Sweater,Clothing,Winter,0.52,32,1.0,0
Gloves,Accessories,Winter,0.8399999999999999,10,0.8000000000000002,1
T-shirt,Clothing,Winter,0.6800000000000002,9,0.8000000000000002,1
Boots,Footwear,Winter,0.56,6,0.4,1
Blouse,Clothing,Winter,0.72,13,0.8000000000000002,1
Scarf,Accessories,Winter,1.0,25,0.4,0
Jewelry,Accessories,Winter,0.7600000000000002,35,0.6,2
Hoodie,Clothing,Winter,0.3600000000000001,48,1.0,2
Sunglasses,Accessories,Winter,0.15999999999999992,11,0.8000000000000002,1
Shorts,Clothing,Winter,0.6800000000000002,42,1.0,2
Socks,Clothing,Winter,0.56,50,0.4,2
Scarf,Accessories,Winter,0.08000000000000007,19,0.8000000000000002,0
Sweater,Clothing,Winter,0.3600000000000001,5,0.8000000000000002,1
Skirt,Clothing,Winter,0.44000000000000017,29,0.20000000000000007,0
Hoodie,Clothing,Winter,0.20000000000000018,3,0.8000000000000002,1
Skirt,Clothing,Winter,0.3600000000000001,35,0.8000000000000002,2
Sneakers,Footwear,Winter,0.15999999999999992,44,0.8000000000000002,2
Jacket,Outerwear,Winter,0.08000000000000007,23,0.20000000000000007,0
Gloves,Accessories,Winter,0.4800000000000002,20,0.0,0
Shoes,Footwear,Winter,0.32000000000000006,46,0.4,2
Hoodie,Clothing,Winter,0.08000000000000007,49,0.0,2
Hoodie,Clothing,Winter,0.15999999999999992,9,0.0,1
T-shirt,Clothing,Winter,0.2400000000000002,39,0.8000000000000002,2
Dress,Clothing,Winter,0.8800000000000001,12,0.4,1
Gloves,Accessories,Winter,0.6800000000000002,3,0.4,1
Hoodie,Clothing,Winter,0.9600000000000002,37,0.6,2
Socks,Clothing,Winter,0.9600000000000002,20,0.8000000000000002,0
Shorts,Clothing,Winter,0.08000000000000007,47,0.4,2
Jacket,Outerwear,Winter,0.4800000000000002,5,0.8000000000000002,1
Dress,Clothing,Winter,0.40000000000000013,11,0.8000000000000002,1
Gloves,Accessories,Winter,0.8399999999999999,2,0.8000000000000002,1
Sandals,Footwear,Winter,0.7600000000000002,25,0.8000000000000002,0
Pants,Clothing,Winter,0.56,26,1.0,0
Hoodie,Clothing,Winter,0.9600000000000002,28,0.6,0
Socks,Clothing,Winter,0.8399999999999999,26,0.6,0
Belt,Accessories,Winter,0.44000000000000017,25,0.8000000000000002,0
Sunglasses,Accessories,Winter,0.040000000000000036,2,0.8000000000000002,1
Sandals,Footwear,Winter,0.3600000000000001,30,0.8000000000000002,0
Backpack,Accessories,Winter,0.9600000000000002,25,0.4,0
Shoes,Footwear,Winter,0.3600000000000001,20,0.8000000000000002,0
Socks,Clothing,Winter,0.6399999999999999,42,0.0,2
Shirt,Clothing,Winter,0.8800000000000001,23,0.8000000000000002,0
Sweater,Clothing,Winter,0.9199999999999999,26,0.4,0
Handbag,Accessories,Winter,0.7600000000000002,48,0.4,2
Jewelry,Accessories,Winter,0.6000000000000001,16,0.8000000000000002,1
Socks,Clothing,Winter,0.6399999999999999,28,0.8000000000000002,0
Scarf,Accessories,Winter,0.44000000000000017,45,0.0,2
Blouse,Clothing,Winter,0.6800000000000002,13,0.20000000000000007,1
Blouse,Clothing,Winter,0.2400000000000002,46,1.0,2
Jacket,Outerwear,Winter,0.28000000000000025,14,0.8000000000000002,1
Pants,Clothing,Winter,0.11999999999999988,30,0.0,0
Sneakers,Footwear,Winter,0.56,35,0.4,2
Backpack,Accessories,Winter,0.4800000000000002,30,0.20000000000000007,0
Shirt,Clothing,Winter,0.32000000000000006,17,0.4,1
Backpack,Accessories,Winter,0.56,22,1.0,0
Belt,Accessories,Winter,0.40000000000000013,2,0.0,1
Socks,Clothing,Winter,0.3600000000000001,21,0.6,0
Sneakers,Footwear,Winter,0.56,5,1.0,1
Shirt,Clothing,Winter,0.44000000000000017,12,0.8000000000000002,1
Pants,Clothing,Winter,0.32000000000000006,35,0.4,2
Hoodie,Clothing,Winter,0.6800000000000002,4,0.4,1
Shirt,Clothing,Winter,0.15999999999999992,12,0.20000000000000007,1
Scarf,Accessories,Winter,0.3600000000000001,16,0.8000000000000002,1
Backpack,Accessories,Winter,0.40000000000000013,32,0.6,0
Shoes,Footwear,Winter,0.6399999999999999,28,0.6,0
Sandals,Footwear,Winter,0.15999999999999992,35,0.8000000000000002,2
Sunglasses,Accessories,Winter,0.8399999999999999,1,0.0,1
Socks,Clothing,Winter,0.8399999999999999,20,0.0,0
Boots,Footwear,Winter,0.20000000000000018,33,1.0,0
Dress,Clothing,Winter,0.6399999999999999,32,0.20000000000000007,0
Hat,Accessories,Winter,0.72,21,0.4,0
Shoes,Footwear,Winter,0.4800000000000002,25,0.4,0
Skirt,Clothing,Winter,0.9199999999999999,32,0.20000000000000007,0
T-shirt,Clothing,Winter,0.8399999999999999,19,0.8000000000000002,0
Sandals,Footwear,Winter,0.6000000000000001,1,1.0,1
Skirt,Clothing,Winter,0.44000000000000017,41,0.8000000000000002,2
Handbag,Accessories,Winter,0.6000000000000001,41,0.8000000000000002,2
Blouse,Clothing,Winter,0.32000000000000006,21,0.20000000000000007,0
Sandals,Footwear,Winter,0.9199999999999999,46,0.8000000000000002,2
Skirt,Clothing,Winter,0.9600000000000002,33,0.8000000000000002,0
Belt,Accessories,Winter,0.3600000000000001,44,0.4,2
Gloves,Accessories,Winter,0.20000000000000018,9,0.8000000000000002,1
Blouse,Clothing,Winter,0.08000000000000007,26,0.8000000000000002,0
Shorts,Clothing,Winter,0.0,50,0.0,2
Sandals,Footwear,Winter,0.72,6,0.0,1
Coat,Outerwear,Winter,0.8800000000000001,9,1.0,1
Scarf,Accessories,Winter,0.28000000000000025,9,0.6,1
Dress,Clothing,Winter,0.2400000000000002,32,0.4,0
Jeans,Clothing,Winter,0.3600000000000001,6,0.6,1
Sweater,Clothing,Winter,0.28000000000000025,45,0.0,2
Pants,Clothing,Winter,0.32000000000000006,22,0.4,0
Sandals,Footwear,Winter,0.08000000000000007,28,0.8000000000000002,0
Pants,Clothing,Winter,0.6000000000000001,15,0.8000000000000002,1
Sunglasses,Accessories,Winter,0.40000000000000013,20,0.4,0
Gloves,Accessories,Winter,0.72,38,0.4,2
Boots,Footwear,Winter,0.6000000000000001,26,1.0,0
T-shirt,Clothing,Winter,0.08000000000000007,18,0.8000000000000002,0
Sneakers,Footwear,Winter,0.52,18,1.0,0
Sandals,Footwear,Winter,0.72,18,0.0,0
Shirt,Clothing,Winter,0.4800000000000002,13,0.20000000000000007,1
T-shirt,Clothing,Winter,0.3600000000000001,19,0.8000000000000002,0
Belt,Accessories,Winter,0.6800000000000002,44,0.0,2
T-shirt,Clothing,Winter,0.72,44,0.0,2
Backpack,Accessories,Winter,0.2400000000000002,50,0.6,2
Scarf,Accessories,Winter,0.40000000000000013,42,0.4,2
Coat,Outerwear,Winter,0.9199999999999999,13,0.8000000000000002,1
Shorts,Clothing,Winter,0.7600000000000002,10,1.0,1
Handbag,Accessories,Winter,0.6399999999999999,34,0.8000000000000002,0
Boots,Footwear,Winter,0.32000000000000006,23,0.4,0
Sunglasses,Accessories,Winter,1.0,40,0.20000000000000007,2
Pants,Clothing,Winter,0.15999999999999992,21,0.20000000000000007,0
Hoodie,Clothing,Winter,0.8800000000000001,9,0.8000000000000002,1
Gloves,Accessories,Winter,0.3600000000000001,8,0.8000000000000002,1
Sunglasses,Accessories,Winter,0.3600000000000001,22,0.4,0
Handbag,Accessories,Winter,0.7600000000000002,12,0.0,1
Socks,Clothing,Winter,0.40000000000000013,49,0.4,2
Sneakers,Footwear,Winter,0.52,7,0.20000000000000007,1
Sandals,Footwear,Winter,1.0,29,0.6,0
Sandals,Footwear,Winter,0.20000000000000018,27,0.8000000000000002,0
Gloves,Accessories,Winter,0.8800000000000001,36,0.6,2
Coat,Outerwear,Winter,0.40000000000000013,19,0.20000000000000007,0
Skirt,Clothing,Winter,0.040000000000000036,38,0.20000000000000007,2
Skirt,Clothing,Winter,0.6800000000000002,22,0.8000000000000002,0
Belt,Accessories,Winter,0.2400000000000002,11,1.0,1
T-shirt,Clothing,Winter,0.32000000000000006,23,0.0,0
Jacket,Outerwear,Winter,0.2400000000000002,46,0.8000000000000002,2
Shoes,Footwear,Winter,0.6800000000000002,21,0.20000000000000007,0
Skirt,Clothing,Winter,0.6399999999999999,12,0.6,1
Socks,Clothing,Winter,0.6800000000000002,38,0.8000000000000002,2
Sunglasses,Accessories,Winter,0.6800000000000002,4,0.4,1
Sneakers,Footwear,Winter,0.0,32,0.6,0
Shoes,Footwear,Winter,0.44000000000000017,32,0.8000000000000002,0
Socks,Clothing,Winter,0.3600000000000001,28,0.8000000000000002,0
Sweater,Clothing,Winter,0.8399999999999999,24,0.6,0
Socks,Clothing,Winter,0.4800000000000002,28,0.20000000000000007,0
Gloves,Accessories,Winter,0.8800000000000001,31,0.6,0
Blouse,Clothing,Winter,0.32000000000000006,40,0.4,2
Shirt,Clothing,Winter,0.8399999999999999,24,0.8000000000000002,0
Shirt,Clothing,Winter,0.8399999999999999,31,0.4,0
Socks,Clothing,Winter,1.0,38,0.0,2
Blouse,Clothing,Winter,0.40000000000000013,47,0.8000000000000002,2
Jacket,Outerwear,Winter,0.72,44,0.8000000000000002,2
Sunglasses,Accessories,Winter,0.6800000000000002,11,0.8000000000000002,1
Boots,Footwear,Winter,0.6800000000000002,25,0.8000000000000002,0
Scarf,Accessories,Winter,0.52,31,1.0,0
Shorts,Clothing,Winter,0.2400000000000002,23,0.8000000000000002,0
Scarf,Accessories,Winter,0.8800000000000001,26,1.0,0
Jacket,Outerwear,Winter,0.72,8,0.8000000000000002,1
Jacket,Outerwear,Winter,0.6800000000000002,28,0.20000000000000007,0
Jewelry,Accessories,Winter,0.9199999999999999,45,1.0,2
Jewelry,Accessories,Winter,0.8,28,0.8000000000000002,0
Jacket,Outerwear,Winter,0.11999999999999988,43,0.6,2
Sneakers,Footwear,Winter,0.3600000000000001,34,1.0,0
Jeans,Clothing,Winter,0.3600000000000001,30,1.0,0
Blouse,Clothing,Winter,0.8800000000000001,50,0.8000000000000002,2
Shirt,Clothing,Winter,0.6399999999999999,45,0.0,2
Gloves,Accessories,Winter,0.8399999999999999,33,0.20000000000000007,0
Jeans,Clothing,Winter,0.32000000000000006,5,0.6,1
Jeans,Clothing,Winter,0.6000000000000001,28,0.20000000000000007,0
Jacket,Outerwear,Winter,0.11999999999999988,4,0.8000000000000002,1
Skirt,Clothing,Winter,0.4800000000000002,6,1.0,1
Socks,Clothing,Winter,0.040000000000000036,28,0.4,0
Socks,Clothing,Winter,0.9199999999999999,9,0.0,1
Handbag,Accessories,Winter,0.9199999999999999,46,0.0,2
Coat,Outerwear,Winter,0.56,50,0.4,2
Shoes,Footwear,Winter,0.040000000000000036,26,0.20000000000000007,0
Shorts,Clothing,Winter,0.6000000000000001,31,0.8000000000000002,0
Jacket,Outerwear,Winter,0.7600000000000002,48,1.0,2
Handbag,Accessories,Winter,0.40000000000000013,42,0.20000000000000007,2
Belt,Accessories,Winter,0.0,20,1.0,0
Sweater,Clothing,Winter,0.6800000000000002,20,1.0,0
Coat,Outerwear,Winter,0.56,39,0.8000000000000002,2
Jewelry,Accessories,Winter,0.4800000000000002,27,0.20000000000000007,0
Backpack,Accessories,Winter,0.52,34,0.6,0
Shoes,Footwear,Winter,0.6399999999999999,40,0.20000000000000007,2
Belt,Accessories,Winter,0.6000000000000001,21,0.0,0
Backpack,Accessories,Winter,0.8,1,0.0,1
Scarf,Accessories,Winter,0.20000000000000018,27,1.0,0
T-shirt,Clothing,Winter,0.72,29,0.8000000000000002,0
Sunglasses,Accessories,Winter,0.40000000000000013,48,0.8000000000000002,2
Hoodie,Clothing,Winter,0.6800000000000002,19,0.4,0
Dress,Clothing,Winter,0.8800000000000001,48,0.6,2
Coat,Outerwear,Winter,0.8399999999999999,1,0.0,1
Scarf,Accessories,Winter,0.4800000000000002,29,0.0,0
Pants,Clothing,Winter,0.9600000000000002,31,0.20000000000000007,0
Jewelry,Accessories,Winter,0.3600000000000001,48,0.6,2
Dress,Clothing,Winter,0.15999999999999992,43,0.6,2
Sunglasses,Accessories,Winter,0.52,27,0.4,0
Pants,Clothing,Winter,0.56,47,1.0,2
Blouse,Clothing,Winter,0.20000000000000018,28,0.20000000000000007,0
Shoes,Footwear,Winter,0.20000000000000018,21,0.20000000000000007,0
Scarf,Accessories,Winter,0.52,25,0.20000000000000007,0
Jacket,Outerwear,Winter,0.6800000000000002,6,0.20000000000000007,1
Blouse,Clothing,Winter,0.040000000000000036,33,0.4,0
Sunglasses,Accessories,Winter,0.08000000000000007,20,0.0,0
Shorts,Clothing,Winter,0.44000000000000017,29,0.8000000000000002,0
Jewelry,Accessories,Winter,0.28000000000000025,37,1.0,2
T-shirt,Clothing,Winter,0.40000000000000013,4,1.0,1
Sandals,Footwear,Winter,0.6399999999999999,14,0.8000000000000002,1
Sandals,Footwear,Winter,0.9199999999999999,41,0.0,2
Shorts,Clothing,Winter,0.3600000000000001,38,0.8000000000000002,2
Sneakers,Footwear,Winter,0.56,5,0.0,1
Boots,Footwear,Winter,0.08000000000000007,49,0.4,2
Socks,Clothing,Winter,0.52,33,0.8000000000000002,0
Pants,Clothing,Winter,0.32000000000000006,48,0.6,2
Jacket,Outerwear,Winter,0.28000000000000025,36,0.4,2
T-shirt,Clothing,Winter,0.28000000000000025,36,1.0,2
Scarf,Accessories,Winter,0.7600000000000002,34,1.0,0
Shirt,Clothing,Winter,0.15999999999999992,9,0.8000000000000002,1
Sweater,Clothing,Winter,0.44000000000000017,16,0.8000000000000002,1
Sneakers,Footwear,Winter,0.6399999999999999,29,0.8000000000000002,0
Sunglasses,Accessories,Winter,0.72,19,0.0,0
Shorts,Clothing,Winter,0.9600000000000002,10,0.8000000000000002,1
Belt,Accessories,Winter,0.32000000000000006,11,0.8000000000000002,1
Shirt,Clothing,Winter,0.4800000000000002,47,0.8000000000000002,2
Skirt,Clothing,Winter,0.6000000000000001,17,1.0,1
Gloves,Accessories,Winter,0.6399999999999999,37,0.20000000000000007,2
Socks,Clothing,Winter,0.6800000000000002,27,0.0,0
Shirt,Clothing,Winter,0.0,39,0.0,2
Shirt,Clothing,Winter,0.32000000000000006,40,0.6,2
Jeans,Clothing,Winter,0.2400000000000002,21,0.0,0
Sweater,Clothing,Winter,0.6000000000000001,30,0.8000000000000002,0
Belt,Accessories,Winter,0.32000000000000006,18,0.20000000000000007,0
Hat,Accessories,Winter,0.6399999999999999,41,0.6,2
Dress,Clothing,Winter,0.11999999999999988,47,0.6,2
Sunglasses,Accessories,Winter,0.72,14,0.8000000000000002,1
Boots,Footwear,Winter,0.6399999999999999,29,0.8000000000000002,0
Skirt,Clothing,Winter,0.2400000000000002,12,0.0,1
Shorts,Clothing,Winter,0.28000000000000025,11,1.0,1
Scarf,Accessories,Winter,0.3600000000000001,49,0.20000000000000007,2
Jacket,Outerwear,Winter,0.52,21,0.20000000000000007,0
Jewelry,Accessories,Winter,0.40000000000000013,10,0.0,1
Hoodie,Clothing,Winter,0.9199999999999999,37,1.0,2
Shirt,Clothing,Winter,0.040000000000000036,30,0.20000000000000007,0
T-shirt,Clothing,Winter,0.32000000000000006,31,0.6,0
T-shirt,Clothing,Winter,0.44000000000000017,14,0.6,1
Backpack,Accessories,Winter,0.3600000000000001,6,1.0,1
Handbag,Accessories,Winter,0.72,28,0.20000000000000007,0
Hoodie,Clothing,Winter,1.0,4,1.0,1
T-shirt,Clothing,Winter,0.9600000000000002,7,0.20000000000000007,1
Pants,Clothing,Winter,1.0,21,0.8000000000000002,0
Dress,Clothing,Winter,0.20000000000000018,31,1.0,0
Jewelry,Accessories,Winter,0.11999999999999988,3,0.0,1
Hat,Accessories,Winter,0.28000000000000025,9,1.0,1
Boots,Footwear,Winter,0.52,33,0.4,0
Jacket,Outerwear,Winter,0.40000000000000013,31,0.6,0
Backpack,Accessories,Winter,0.040000000000000036,42,0.0,2
Jewelry,Accessories,Winter,0.9199999999999999,49,0.0,2
Blouse,Clothing,Winter,0.9600000000000002,31,0.20000000000000007,0
Skirt,Clothing,Winter,0.9199999999999999,43,0.4,2
Backpack,Accessories,Winter,0.6800000000000002,6,0.20000000000000007,1
Blouse,Clothing,Winter,0.040000000000000036,23,0.8000000000000002,0
Sandals,Footwear,Winter,0.11999999999999988,12,0.8000000000000002,1
Jeans,Clothing,Winter,0.4800000000000002,23,0.6,0
T-shirt,Clothing,Winter,0.0,10,0.6,1
Blouse,Clothing,Winter,0.6000000000000001,23,0.8000000000000002,0
Blouse,Clothing,Winter,0.040000000000000036,46,0.4,2
Sunglasses,Accessories,Winter,0.9199999999999999,14,0.8000000000000002,1
Blouse,Clothing,Winter,0.2400000000000002,15,0.0,1
Backpack,Accessories,Winter,0.20000000000000018,40,0.0,2
Shoes,Footwear,Winter,0.6000000000000001,27,0.8000000000000002,0
Coat,Outerwear,Winter,0.40000000000000013,12,0.0,1
Shorts,Clothing,Winter,0.08000000000000007,13,0.8000000000000002,1
Shirt,Clothing,Winter,0.15999999999999992,50,0.20000000000000007,2
Shoes,Footwear,Winter,0.52,31,0.6,0
Sunglasses,Accessories,Winter,0.40000000000000013,16,0.4,1
Shirt,Clothing,Winter,0.4800000000000002,37,0.0,2
Handbag,Accessories,Winter,0.9199999999999999,9,1.0,1
Socks,Clothing,Winter,0.8,42,0.8000000000000002,2
Sweater,Clothing,Winter,0.72,34,1.0,0
Pants,Clothing,Winter,0.2400000000000002,38,0.8000000000000002,2
Jeans,Clothing,Winter,0.6399999999999999,44,0.0,2
T-shirt,Clothing,Winter,0.56,15,0.20000000000000007,1
Boots,Footwear,Winter,0.040000000000000036,46,0.20000000000000007,2
Jewelry,Accessories,Winter,0.3600000000000001,44,0.8000000000000002,2
Scarf,Accessories,Winter,0.8,48,0.0,2
Shorts,Clothing,Winter,0.3600000000000001,20,0.20000000000000007,0
Pants,Clothing,Winter,0.9600000000000002,37,0.20000000000000007,2
Pants,Clothing,Winter,0.11999999999999988,1,0.4,1
Skirt,Clothing,Winter,0.0,42,0.6,2
Sweater,Clothing,Winter,0.40000000000000013,14,0.4,1
Sunglasses,Accessories,Winter,0.52,10,0.6,1
Sandals,Footwear,Winter,0.4800000000000002,7,1.0,1
Skirt,Clothing,Winter,0.4800000000000002,23,0.8000000000000002,0
Sunglasses,Accessories,Winter,0.20000000000000018,31,1.0,0
Shoes,Footwear,Winter,0.9600000000000002,19,1.0,0
Belt,Accessories,Winter,0.8399999999999999,8,0.8000000000000002,1
Belt,Accessories,Winter,0.32000000000000006,15,0.20000000000000007,1
Jacket,Outerwear,Winter,0.56,15,0.20000000000000007,1
Hoodie,Clothing,Winter,0.11999999999999988,47,0.4,2
Handbag,Accessories,Winter,0.6000000000000001,27,0.6,0
Coat,Outerwear,Winter,0.15999999999999992,14,0.0,1
Boots,Footwear,Winter,0.08000000000000007,10,0.4,1
Socks,Clothing,Winter,0.8399999999999999,4,0.8000000000000002,1
Shoes,Footwear,Winter,0.28000000000000025,22,0.6,0
Handbag,Accessories,Winter,0.52,3,0.8000000000000002,1
Sunglasses,Accessories,Winter,0.56,24,0.8000000000000002,0
Belt,Accessories,Winter,0.44000000000000017,49,0.4,2
Boots,Footwear,Winter,0.6800000000000002,4,1.0,1
Shirt,Clothing,Winter,0.44000000000000017,7,0.8000000000000002,1
Boots,Footwear,Winter,0.6800000000000002,34,0.8000000000000002,0
Shorts,Clothing,Winter,0.44000000000000017,21,0.0,0
Sneakers,Footwear,Winter,0.9600000000000002,11,1.0,1
Sweater,Clothing,Winter,0.11999999999999988,10,0.0,1
Dress,Clothing,Winter,0.3600000000000001,46,0.20000000000000007,2
Shirt,Clothing,Winter,0.40000000000000013,20,0.6,0
Hat,Accessories,Winter,0.56,3,1.0,1
Shirt,Clothing,Winter,0.20000000000000018,42,1.0,2
Sandals,Footwear,Winter,0.8800000000000001,20,0.20000000000000007,0
Blouse,Clothing,Winter,0.8399999999999999,18,0.8000000000000002,0
Jacket,Outerwear,Winter,0.72,47,0.8000000000000002,2
Sandals,Footwear,Winter,0.8800000000000001,21,0.0,0
Sunglasses,Accessories,Winter,0.040000000000000036,28,0.8000000000000002,0
Gloves,Accessories,Winter,0.3600000000000001,43,0.0,2
Sunglasses,Accessories,Winter,0.7600000000000002,4,1.0,1
Sunglasses,Accessories,Winter,0.9600000000000002,47,0.8000000000000002,2
Sneakers,Footwear,Winter,0.6000000000000001,1,0.4,1
Shirt,Clothing,Winter,0.9600000000000002,19,0.20000000000000007,0
Sweater,Clothing,Winter,0.72,21,1.0,0
Belt,Accessories,Winter,0.8399999999999999,9,0.20000000000000007,1
Belt,Accessories,Winter,0.7600000000000002,32,0.4,0
Shirt,Clothing,Winter,0.2400000000000002,18,0.6,0
Jewelry,Accessories,Winter,0.9600000000000002,44,0.6,2
Hat,Accessories,Winter,0.15999999999999992,4,0.4,1
Dress,Clothing,Winter,0.6800000000000002,43,0.6,2
Shoes,Footwear,Winter,0.56,28,0.4,0
Dress,Clothing,Winter,0.040000000000000036,16,0.20000000000000007,1
Shirt,Clothing,Winter,0.08000000000000007,37,0.8000000000000002,2
Pants,Clothing,Winter,0.52,35,0.6,2
Sneakers,Footwear,Winter,0.40000000000000013,14,0.0,1
Jewelry,Accessories,Winter,0.9199999999999999,43,0.20000000000000007,2
Blouse,Clothing,Winter,0.28000000000000025,28,1.0,0
Blouse,Clothing,Winter,0.40000000000000013,39,0.6,2
Hoodie,Clothing,Winter,0.8800000000000001,42,0.0,2
Gloves,Accessories,Winter,0.6000000000000001,35,0.8000000000000002,2
Belt,Accessories,Winter,0.11999999999999988,21,0.8000000000000002,0
Gloves,Accessories,Winter,0.11999999999999988,39,1.0,2
Handbag,Accessories,Winter,0.6800000000000002,16,0.6,1
Boots,Footwear,Winter,0.20000000000000018,49,0.6,2
Jewelry,Accessories,Winter,0.32000000000000006,42,1.0,2
Pants,Clothing,Winter,0.9600000000000002,12,0.6,1
Sneakers,Footwear,Winter,0.44000000000000017,21,1.0,0
Sunglasses,Accessories,Winter,0.32000000000000006,33,0.6,0
Hoodie,Clothing,Winter,0.3600000000000001,18,1.0,0
T-shirt,Clothing,Winter,0.28000000000000025,28,0.20000000000000007,0
Hoodie,Clothing,Winter,0.08000000000000007,18,0.6,0
Shoes,Footwear,Winter,0.7600000000000002,9,0.20000000000000007,1
Jewelry,Accessories,Winter,0.0,16,0.4,1
Coat,Outerwear,Winter,0.4800000000000002,39,0.4,2
Sweater,Clothing,Winter,0.9600000000000002,11,0.0,1
Sunglasses,Accessories,Winter,0.8800000000000001,50,0.0,2
Belt,Accessories,Winter,0.3600000000000001,50,1.0,2
Pants,Clothing,Winter,0.6000000000000001,39,0.8000000000000002,2
Sunglasses,Accessories,Winter,0.28000000000000025,28,0.8000000000000002,0
Coat,Outerwear,Winter,0.6800000000000002,33,1.0,0
Hoodie,Clothing,Winter,0.20000000000000018,42,0.4,2
Blouse,Clothing,Winter,0.9600000000000002,25,0.6,0
Socks,Clothing,Winter,0.8800000000000001,48,0.20000000000000007,2
Shoes,Footwear,Winter,0.2400000000000002,34,0.4,0
Handbag,Accessories,Winter,0.08000000000000007,5,0.6,1
Pants,Clothing,Winter,0.2400000000000002,41,0.20000000000000007,2
Jacket,Outerwear,Winter,1.0,4,0.8000000000000002,1
Blouse,Clothing,Winter,0.6800000000000002,31,0.8000000000000002,0
Scarf,Accessories,Winter,0.6000000000000001,1,0.6,1
Jacket,Outerwear,Winter,0.44000000000000017,12,0.8000000000000002,1
Coat,Outerwear,Winter,0.72,3,0.20000000000000007,1
Sweater,Clothing,Winter,0.8399999999999999,43,1.0,2
Handbag,Accessories,Winter,0.52,4,0.6,1
Backpack,Accessories,Winter,0.52,1,0.8000000000000002,1
Hat,Accessories,Winter,0.40000000000000013,48,0.4,2
Jacket,Outerwear,Winter,0.7600000000000002,45,0.8000000000000002,2
Skirt,Clothing,Winter,0.15999999999999992,46,0.6,2
Shorts,Clothing,Winter,0.44000000000000017,6,0.8000000000000002,1
T-shirt,Clothing,Winter,0.11999999999999988,15,0.0,1
Hoodie,Clothing,Winter,0.40000000000000013,37,0.6,2
Sweater,Clothing,Winter,0.20000000000000018,46,0.8000000000000002,2
Sweater,Clothing,Winter,0.52,42,0.6,2
Hoodie,Clothing,Winter,0.6000000000000001,28,0.20000000000000007,0
Socks,Clothing,Winter,0.8399999999999999,14,0.0,1
Hat,Accessories,Winter,0.6399999999999999,24,0.4,0
Shirt,Clothing,Winter,0.8399999999999999,18,0.8000000000000002,0
Hat,Accessories,Winter,0.8800000000000001,27,0.4,0
Jewelry,Accessories,Winter,0.11999999999999988,16,0.0,1
Scarf,Accessories,Winter,0.7600000000000002,6,0.8000000000000002,1
Dress,Clothing,Winter,0.2400000000000002,15,0.0,1
Pants,Clothing,Winter,1.0,5,0.4,1
Jeans,Clothing,Winter,0.52,44,0.8000000000000002,2
Pants,Clothing,Winter,0.32000000000000006,36,0.20000000000000007,2
Backpack,Accessories,Winter,0.3600000000000001,39,1.0,2
Shoes,Footwear,Winter,0.9600000000000002,45,1.0,2
Gloves,Accessories,Winter,0.0,16,0.8000000000000002,1
Jewelry,Accessories,Winter,0.2400000000000002,5,0.8000000000000002,1
